order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,region,product_id,category,sub_category,product_name,sales,quantity,profit,order_priority
CA-2011-142769,13-09-11,13-09-11,Same Day,Resi Pölking,Consumer,Washington,United States,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7,2,2.19,High
CA-2011-142769,13-09-11,13-09-11,Same Day,Resi Pölking,Consumer,Washington,United States,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,6,5,2.679,High
US-2011-156216,13-09-11,17-09-11,Standard Class,Erin Ashbrook,Corporate,North Carolina,United States,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,19,7,-12.432,Medium
CA-2011-132962,13-09-11,16-09-11,First Class,Jessica Myrick,Consumer,Pennsylvania,United States,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,16,3,5.4432,High
CA-2011-145212,13-09-11,19-09-11,Standard Class,Dan Campbell,Consumer,New York,United States,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,5,3,1.4742,Medium
CA-2011-126277,13-09-11,18-09-11,Second Class,Lena Hernandez,Consumer,Ohio,United States,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,3,3,-2.0016,High
CA-2011-160766,14-09-11,14-09-11,Same Day,Darrin Martin,Consumer,New York,United States,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,"2,800",4,1371.9804,High
CA-2011-160766,14-09-11,14-09-11,Same Day,Darrin Martin,Consumer,New York,United States,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601,2,198.429,High
CA-2011-160766,14-09-11,14-09-11,Same Day,Darrin Martin,Consumer,New York,United States,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464,9,-108.3348,High
CA-2011-160766,14-09-11,14-09-11,Same Day,Darrin Martin,Consumer,New York,United States,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,288,3,80.6316,High
CA-2011-113362,14-09-11,19-09-11,Standard Class,Astrea Jones,Consumer,New York,United States,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449,5,8.983,Medium
CA-2011-159184,14-09-11,19-09-11,Standard Class,John Castell,Consumer,Georgia,United States,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142,5,52.688,Medium
CA-2011-160766,14-09-11,14-09-11,Same Day,Darrin Martin,Consumer,New York,United States,East,OFF-EN-10001099,Office Supplies,Envelopes,Staples,68,7,31.4916,High
CA-2011-160766,14-09-11,14-09-11,Same Day,Darrin Martin,Consumer,New York,United States,East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,45,9,21.0654,High
US-2011-100853,14-09-11,19-09-11,Standard Class,Jennifer Braxton,Corporate,Illinois,United States,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52,2,-131.12,Medium
CA-2011-145576,14-09-11,18-09-11,Second Class,Cynthia Arntzen,Consumer,Florida,United States,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,5,1.3,High
CA-2011-160766,14-09-11,14-09-11,Same Day,Darrin Martin,Consumer,New York,United States,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,17,1,4.4174,High
CA-2011-145576,14-09-11,18-09-11,Second Class,Cynthia Arntzen,Consumer,Florida,United States,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13,3,3.7743,High
US-2011-100853,14-09-11,19-09-11,Standard Class,Jennifer Braxton,Corporate,Illinois,United States,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20,4,6.552,Medium
US-2011-127635,14-09-11,18-09-11,Second Class,Scott Cohen,Corporate,Texas,United States,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,7,2,2.14,Medium
US-2011-127635,14-09-11,18-09-11,Second Class,Scott Cohen,Corporate,Texas,United States,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,9,2,-13.6832,Medium
US-2011-127635,14-09-11,18-09-11,Second Class,Scott Cohen,Corporate,Texas,United States,Central,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6,4,-1.3608,Medium
CA-2011-113362,14-09-11,19-09-11,Standard Class,Astrea Jones,Consumer,New York,United States,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11,3,5.0922,Medium
CA-2011-159184,14-09-11,19-09-11,Standard Class,John Castell,Consumer,Georgia,United States,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7,2,3.4368,Medium
US-2011-127635,14-09-11,18-09-11,Second Class,Scott Cohen,Corporate,Texas,United States,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,10,5,-6.723,Medium
CA-2011-149594,15-09-11,19-09-11,Standard Class,Monica Federle,Corporate,Pennsylvania,United States,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",104,4,16.8896,Medium
CA-2011-138100,15-09-11,20-09-11,Standard Class,Alex Avila,Consumer,New York,United States,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",15,2,6.2608,Medium
CA-2011-138100,15-09-11,20-09-11,Standard Class,Alex Avila,Consumer,New York,United States,East,OFF-PA-10000349,Office Supplies,Paper,Staples,15,3,7.0218,Medium
CA-2011-141152,16-09-11,19-09-11,First Class,Randy Ferguson,Corporate,New York,United States,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",34,1,12.582,High
CA-2011-112851,17-09-11,21-09-11,Standard Class,Nick Radford,Consumer,California,United States,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",183,3,85.9818,Medium
CA-2011-103940,17-09-11,21-09-11,Standard Class,Bradley Nguyen,Consumer,Washington,United States,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137,5,46.3185,Medium
CA-2011-131947,17-09-11,22-09-11,Standard Class,Joseph Airdo,Consumer,Oregon,United States,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,149,6,46.47,Medium
CA-2011-103940,17-09-11,21-09-11,Standard Class,Bradley Nguyen,Consumer,Washington,United States,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,58,3,16.2204,Medium
CA-2011-131947,17-09-11,22-09-11,Standard Class,Joseph Airdo,Consumer,Oregon,United States,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",56,10,16.776,Medium
CA-2011-103940,17-09-11,21-09-11,Standard Class,Bradley Nguyen,Consumer,Washington,United States,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35,2,13.4292,Medium
CA-2011-103940,17-09-11,21-09-11,Standard Class,Bradley Nguyen,Consumer,Washington,United States,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30,2,1.2112,Medium
CA-2011-131947,17-09-11,22-09-11,Standard Class,Joseph Airdo,Consumer,Oregon,United States,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,30,5,-21.945,Medium
CA-2011-131947,17-09-11,22-09-11,Standard Class,Joseph Airdo,Consumer,Oregon,United States,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40,5,13.078,Medium
CA-2011-131947,17-09-11,22-09-11,Standard Class,Joseph Airdo,Consumer,Oregon,United States,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38,3,4.782,Medium
US-2011-117170,17-09-11,24-09-11,Standard Class,Kean Takahito,Consumer,North Carolina,United States,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,48,2,13.1956,Medium
US-2011-158638,17-09-11,21-09-11,Standard Class,Anthony Garverick,Home Office,Pennsylvania,United States,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6,4,-4.1244,Medium
US-2011-117170,17-09-11,24-09-11,Standard Class,Kean Takahito,Consumer,North Carolina,United States,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,5,1,1.6762,Medium
CA-2011-131947,17-09-11,22-09-11,Standard Class,Joseph Airdo,Consumer,Oregon,United States,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5,2,0.4592,Medium
CA-2011-127299,19-09-11,24-09-11,Standard Class,John Lee,Consumer,North Carolina,United States,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color","2,625",3,-944.9946,High
US-2011-106992,19-09-11,21-09-11,Second Class,Sean Braxton,Corporate,Texas,United States,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"3,060",3,-509.997,Medium
US-2011-106992,19-09-11,21-09-11,Second Class,Sean Braxton,Corporate,Texas,United States,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,"2,520",7,-251.9958,Medium
CA-2011-168130,19-09-11,19-09-11,Same Day,Bill Shonely,Corporate,New York,United States,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887,7,177.4206,High
CA-2011-132787,19-09-11,23-09-11,Standard Class,Mike Caudle,Corporate,Washington,United States,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",93,6,24.9804,High
CA-2011-127299,19-09-11,24-09-11,Standard Class,John Lee,Consumer,North Carolina,United States,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67,6,7.5762,High
CA-2011-138177,19-09-11,24-09-11,Standard Class,Neil Ducich,Corporate,Arizona,United States,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,74,1,-45.8273,Medium
CA-2011-159849,19-09-11,19-09-11,Same Day,Jim Kriz,Home Office,California,United States,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6,3,0.1134,High
CA-2011-156601,19-09-11,24-09-11,Standard Class,Frank Atkinson,Corporate,California,United States,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7,2,3.58,Medium
CA-2011-125997,20-09-11,23-09-11,First Class,Mitch Webber,Consumer,New York,United States,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,802,2,-10.0196,High
CA-2011-125997,20-09-11,23-09-11,First Class,Mitch Webber,Consumer,New York,United States,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,"1,350",9,661.4559,High
CA-2011-125997,20-09-11,23-09-11,First Class,Mitch Webber,Consumer,New York,United States,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,632,2,140.396,High
CA-2011-125997,20-09-11,23-09-11,First Class,Mitch Webber,Consumer,New York,United States,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,630,5,157.4875,High
CA-2011-120411,20-09-11,23-09-11,First Class,Sarah Brown,Consumer,Illinois,United States,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493,5,-70.49,Critical
CA-2011-166744,20-09-11,24-09-11,Standard Class,Duane Noonan,Consumer,Maryland,United States,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,363,3,36.294,Medium
US-2011-134614,20-09-11,25-09-11,Standard Class,Philip Fox,Consumer,Illinois,United States,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,618,6,-407.682,Medium
CA-2011-166744,20-09-11,24-09-11,Standard Class,Duane Noonan,Consumer,Maryland,United States,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164,3,50.9082,Medium
CA-2011-125997,20-09-11,23-09-11,First Class,Mitch Webber,Consumer,New York,United States,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75,6,35.3346,High
CA-2011-166744,20-09-11,24-09-11,Standard Class,Duane Noonan,Consumer,Maryland,United States,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,60,2,26.3912,Medium
CA-2011-125997,20-09-11,23-09-11,First Class,Mitch Webber,Consumer,New York,United States,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,31,1,8.0548,High
CA-2011-120411,20-09-11,23-09-11,First Class,Sarah Brown,Consumer,Illinois,United States,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11,2,3.475,Critical
CA-2011-133704,20-09-11,26-09-11,Standard Class,Michelle Arnett,Home Office,California,United States,West,OFF-AP-10001366,Office Supplies,Appliances,Staples,44,4,11.8584,Medium
CA-2011-133704,20-09-11,26-09-11,Standard Class,Michelle Arnett,Home Office,California,United States,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20,3,6.5754,Medium
CA-2011-156433,20-09-11,26-09-11,Standard Class,Erica Smith,Consumer,California,United States,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",22,4,10.6428,Medium
CA-2011-126480,20-09-11,24-09-11,Standard Class,Henry Goldwyn,Corporate,California,United States,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,9,2,3.852,Medium
CA-2011-151953,20-09-11,25-09-11,Standard Class,Dorothy Badders,Corporate,Florida,United States,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3,2,0.9856,Medium
CA-2011-156433,20-09-11,26-09-11,Standard Class,Erica Smith,Consumer,California,United States,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,10,2,4.5816,Medium
US-2011-135972,21-09-11,23-09-11,Second Class,Jack Garza,Consumer,Washington,United States,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,"1,800",3,701.9883,High
US-2011-135972,21-09-11,23-09-11,Second Class,Jack Garza,Consumer,Washington,United States,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246,2,27.7182,High
CA-2011-153969,21-09-11,25-09-11,Standard Class,Herbert Flentye,Consumer,California,United States,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,240,2,23.9984,High
CA-2011-125514,21-09-11,22-09-11,First Class,Brian Moss,Corporate,Nebraska,United States,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36,3,10.881,High
CA-2011-153969,21-09-11,25-09-11,Standard Class,Herbert Flentye,Consumer,California,United States,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78,5,36.8245,High
CA-2011-125514,21-09-11,22-09-11,First Class,Brian Moss,Corporate,Nebraska,United States,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,26,2,7.5284,High
CA-2011-153969,21-09-11,25-09-11,Standard Class,Herbert Flentye,Consumer,California,United States,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,60,3,15.4752,High
CA-2011-168823,21-09-11,24-09-11,First Class,Matt Abelman,Home Office,Pennsylvania,United States,East,OFF-LA-10004425,Office Supplies,Labels,Staples,21,9,7.0227,High
CA-2011-124513,21-09-11,25-09-11,Standard Class,Sara Luxemburg,Home Office,New York,United States,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66,3,17.1678,Medium
CA-2011-153969,21-09-11,25-09-11,Standard Class,Herbert Flentye,Consumer,California,United States,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,39,9,17.334,High
CA-2011-153969,21-09-11,25-09-11,Standard Class,Herbert Flentye,Consumer,California,United States,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19,3,9.4815,High
CA-2011-153969,21-09-11,25-09-11,Standard Class,Herbert Flentye,Consumer,California,United States,West,OFF-EN-10001539,Office Supplies,Envelopes,Staples,16,2,7.3132,High
CA-2011-117478,21-09-11,24-09-11,First Class,Larry Hughes,Consumer,Pennsylvania,United States,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",7,3,-5.037,High
CA-2011-168823,21-09-11,24-09-11,First Class,Matt Abelman,Home Office,Pennsylvania,United States,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11,3,4.1151,High
CA-2011-125514,21-09-11,22-09-11,First Class,Brian Moss,Corporate,Nebraska,United States,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6,1,3.1104,High
US-2011-166310,21-09-11,23-09-11,First Class,Joni Sundaresam,Home Office,Texas,United States,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,9,2,-7.476,Medium
CA-2011-156160,22-09-11,29-09-11,Standard Class,Adam Shillingsburg,Consumer,New York,United States,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,580,4,83.7096,Medium
CA-2011-103191,22-09-11,27-09-11,Standard Class,Vivek Grady,Corporate,Illinois,United States,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",332,3,-82.884,High
CA-2011-158225,22-09-11,28-09-11,Standard Class,Sanjit Engle,Consumer,California,United States,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169,5,42.3625,Medium
CA-2011-156160,22-09-11,29-09-11,Standard Class,Adam Shillingsburg,Consumer,New York,United States,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97,3,35.0784,Medium
CA-2011-158225,22-09-11,28-09-11,Standard Class,Sanjit Engle,Consumer,California,United States,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,41,2,0.4068,Medium
CA-2011-127488,22-09-11,24-09-11,Second Class,Maribeth Schnelling,Consumer,Florida,United States,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5,2,1.6704,Critical
CA-2011-156160,22-09-11,29-09-11,Standard Class,Adam Shillingsburg,Consumer,New York,United States,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13,4,5.7376,Medium
CA-2011-156160,22-09-11,29-09-11,Standard Class,Adam Shillingsburg,Consumer,New York,United States,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,4,1,1.3944,Medium
CA-2011-116904,23-09-11,28-09-11,Standard Class,Sanjit Chand,Consumer,Minnesota,United States,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,"9,450",5,4630.4755,Medium
US-2011-134733,23-09-11,28-09-11,Standard Class,Brian Moss,Corporate,California,United States,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",436,3,20.5176,High
CA-2011-116904,23-09-11,28-09-11,Standard Class,Sanjit Chand,Consumer,Minnesota,United States,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,405,5,16.196,Medium
